url,title,date,source,text
http://www.fjcdi.gov.cn/html/xxgkajcc/20170704/1679939.html,"福建省原省委副书记、省长苏树林,严重违纪被开除党籍和公职",2017-07-04 19:38,中央纪委监察部网站,"福建省原省委副书记、省长,中石化集团原党组书记、总经理苏树林,严重违纪被开除党籍和公职,日前，经中共中央批准，中共中央纪委对第十八届中央委员，福建省原省委副书记、省长，中石化集团原党组书记、总经理苏树林严重违纪问题进行了立案审查。
,经查，苏树林严重违反政治纪律和政治规矩、组织纪律，打探巡视消息，在党内搞非组织活动，对抗组织审查，违规提拔身边工作人员；为了个人目的，置国家利益于不顾，无视组织原则，肆无忌惮地滥用职权、违规决策，造成国有资产巨额损失；严重违反廉洁纪律和中央八项规定精神，长期安排有关单位公款支付个人费用，公款接待亲友旅游，公车私用，利用职务影响帮助亲属低价购房。滥用职权造成国有资产巨额损失，涉嫌滥用职权犯罪；利用职务上的便利为他人谋取利益并收受巨额财物，涉嫌受贿犯罪。
,苏树林身为中央委员，完全丧失理想信念，毫无党性原则和宗旨意识，私欲膨胀，胆大妄为，严重违反党的纪律，并涉嫌违法犯罪，性质和情节极其恶劣，严重损害国家利益，破坏了相关地方和单位的政治生态，社会影响极坏，应予严肃处理。依据《中国共产党纪律处分条例》等有关规定，经中央纪委常委会会议研究并报中央政治局会议审议，决定给予苏树林开除党籍处分；由监察部报国务院批准，给予其开除公职处分；终止其党的十八大代表资格；收缴其违纪所得；将其涉嫌犯罪问题、线索及所涉款物移送司法机关依法处理。给予其开除党籍的处分，待召开中央委员会全体会议时予以追认。
"
http://www.fjcdi.gov.cn/html/xxgkajcc/20161223/1676792.html,"漳州市人大常委会党组成员、副主任黄舜斌,涉嫌严重违纪正接受组织调查",2016-12-23 19:49,福建省纪委监察厅网站,"漳州市人大常委会党组成员、副主任黄舜斌涉嫌严重违纪，目前正接受组织调查。
"
http://www.fjcdi.gov.cn/html/xxgkajcc/20180228/1683597.html,漳州：公布首批采取留置措施案件,2018-02-28 11:48,福建省纪委监委网站,"龙海市委台工办主任、室务会召集人吴志鸿涉嫌严重违纪违法，目前正接受纪律审查、监察调查。”
,诏安县供销合作联社主任张俊荣涉嫌严重违纪违法，目前正接受纪律审查、监察调查。”
,2月23日晚、24日上午，福建省漳州市纪委监委网站、微信公众号连续发布消息，2名干部因涉嫌严重违纪违法，被采取留置措施接受调查。这是漳州市深化监察体制改革试点以来，首批采取留置措施的案件。
,漳州市监委正式组建成立后，就马不停蹄开展工作。在多频次开展全员业务培训、实战锻炼、谈心谈话，持续推动人员思想业务全面融合的基础上，市县两级监委在“抓规范、促高效”上下足功夫，通过积极主动探索纪委监督执纪问责与监委监督调查处置职责顺畅衔接的工作机制，完善工作制度，严格执纪审查与依法调查审批程序，特别是探索运用12项调查措施，主动迎接挑战，确保改革带来效率与效能。截至目前，市县两级监委成立后，2018年元月全市新立案件159件，居全省首位。
,节后一上班就连续公布两起采取留置措施案件，释放出重拳惩腐力度不减、节奏不变的强烈信号。我们将以不松劲、不停步、再出发的韧劲与执着，充分发挥制度优势，真正体现监察体制改革试点工作成效。”漳州市纪委监委相关负责人表示。（漳州市纪委）
"
http://www.fjcdi.gov.cn/html/xxgkajcc/20170329/1678530.html,"漳州市人大常委会原党组成员、副主任黄舜斌,严重违纪被开除党籍和公职",2017-03-29 20:10,福建省纪委监察厅网站,"日前，经中共福建省委批准，福建省纪委对漳州市人大常委会原党组成员、副主任黄舜斌严重违纪问题进行了立案审查。
,经查，黄舜斌违反政治纪律，对抗组织审查，参加迷信活动；违反中央八项规定精神，违规使用公务用车；违反组织纪律，违规选拔任用干部并收受他人钱款，违反规定不如实报告个人有关事项；违反廉洁纪律，违规从事营利活动，搞权色交易、钱色交易；违反生活纪律；违反国家法律法规规定，利用职务上的便利，在企业经营等方面为他人谋取利益并收受钱款。其中，违规选拔任用干部并收受他人钱款，以及利用职便在企业经营等方面为他人谋取利益并收受他人钱款，均涉嫌违法犯罪。
,黄舜斌身为党员领导干部，理想信念丧失，腐化堕落，严重违反党的纪律，且在党的十八大后仍不收敛、不收手，性质恶劣，情节严重。依据《中国共产党纪律处分条例》等有关规定，经省纪委常委会会议审议并报省委批准，决定给予黄舜斌开除党籍、开除公职处分；收缴其违纪所得；将其涉嫌犯罪问题、线索及所涉款物移送司法机关依法处理。
"
http://www.fjcdi.gov.cn/html/xxgkajcc/20160923/1674911.html,"福建省原副省长徐钢受贿案一审开庭",2016-09-23 11:42,新华社,"安徽省合肥市中级人民法院9月22日一审公开开庭审理了福建省人民政府原副省长徐钢受贿一案。
,安徽省合肥市人民检察院起诉指控：2002年至2013年，被告人徐钢利用担任福建省人民政府副秘书长、福建省交通厅厅长、中共泉州市委书记职务上的便利以及职权和地位形成的便利条件，为福建新恒基投资股份有限公司等16个单位和个人，在公司经营、干部职务晋升和调整、银行揽储等事项上提供帮助。2005年至2014年，徐钢直接或者通过其妻子余娜等人非法收受上述单位和个人给予的财物共计折合人民币1977万余元。
,庭审中，公诉机关出示了相关证据，徐钢及其辩护人进行了质证，控辩双方在法庭的主持下充分发表了意见，徐钢还进行了最后陈述，并当庭表示认罪、悔罪。全国和安徽省两级人大代表、政协委员、新闻记者及各界群众近50人旁听了庭审。
,庭审结束后法庭宣布休庭，择期宣判。
"
http://www.fjcdi.gov.cn/html/xxgkajcc/20160318/1670874.html,"漳州市人民政府党组成员、副市长王毅群,涉嫌严重违纪正接受组织调查",2016-03-18 20:05,福建省纪委监察厅,"福建省漳州市人民政府党组成员、副市长王毅群涉嫌严重违纪，目前正接受组织调查。
     "
http://www.fjcdi.gov.cn/html/xxgkajcc/20160226/1670306.html,"福建省安全生产监督管理局党组书记、局长陈炎生,涉嫌严重违纪正接受组织调查",2016-02-26 09:10,福建省纪委监察厅,"福建省安全生产监督管理局党组书记、局长陈炎生涉嫌严重违纪，目前正接受组织调查。
     "
http://www.fjcdi.gov.cn/html/xxgkajcc/20160406/1671552.html,"福建省政协文史和学习委员会副主任廉小强,涉嫌严重违纪正接受组织调查",2016-04-06 16:29,福建省纪委监察厅,"福建省政协文史和学习委员会副主任廉小强涉嫌严重违纪，目前正接受组织调查。
     "
http://www.fjcdi.gov.cn/html/xxgkajcc/20160516/1672290.html,"长乐市委副书记、市长王松涉嫌严重违纪正接受组织调查",2016-05-16 18:21,福建省纪委监察厅,"福建省长乐市委副书记、市长王松涉嫌严重违纪，目前正接受组织调查。
     "
http://www.fjcdi.gov.cn/html/xxgkajcc/20160622/1673028.html,"南平市人民政府党组成员、副市长葛晓华,涉嫌严重违纪正接受组织调查",2016-06-22 16:25,福建省纪委监察厅网站,"福建省南平市人民政府党组成员、副市长葛晓华涉嫌严重违纪，目前正接受组织调查。
     "
