url,section,title,date,source,text
http://www.hnlzw.net/page.php?xuh=37999,纪律处分(市县干部),儋州市生产资料公司经理谢学章被给予留党察看处分,2014-11-18 09:02,海南廉政网,"日前，儋州市纪委监察局对儋州市供销合作联社直属企业儋州市生产资料公司经理谢学章严重违纪问题进行立案审查。 ,经查，2011年7月至2013年10月，谢学章在担任全民所有制公司法人代表、市供销合作联社直属企业儋州市生产资料公司经理期间，没有正确履行职责，在未经公司集体讨论的情况下，将建设峨蔓镇漾月村委会农资便利店项目交由他人承建，且现金支付工程款达50万元。在明知他人未购买便利店办公设备的情况下，仍支付该款项，直至市审计局审计期间才补救购买办公设备，造成专项资金12万元被他人占用长达一年多。其行为已构成违反财经纪律和工作失职错误， ,依据《中国共产党纪律处分条例》有关规定，儋州市纪委监察局决定，给予谢学章留党察看一年处分，并建议市供销合作联社依照相关规定免去其市生产资料公司经理职务。（儋州市纪委）"
http://www.hnlzw.net/page.php?xuh=38001,纪律处分(市县干部),儋州市东成镇社会事务办办事员陈春丽被开除党籍、行政降级处分,2014-11-18 09:08,海南廉政网,"日前，儋州市纪委监察局对儋州市东成镇社会事务办办事员陈春丽严重违纪问题进行立案审查。 ,经查，陈春丽在任东成镇社会事务办办事员期间，弄虚作假为他人联系办理中期以上终止妊娠手续及伪造假身份证，参与非法进行节育手术活动。此外，授意本镇村级计生员符书翰为他人冒名顶替办理中期以上终止妊娠手术许可手续进行手术，在社会上造成严重不良影响，其行为已构成破坏人口和计划生育法律、法规实施错误。 ,依据《中国共产党纪律处分条例》、《中华人民共和国公务员法》、《行政机关公务员处分条例》、《海南省人口与计划生育违法行为行政处分规定》、省纪委《关于共产党员违反人口和计划生育法律法规行为的党纪处分规定》的有关规定，儋州市纪委监察局决定，给予陈春丽开除党籍、行政降两级处分。（儋州市纪委）"
http://www.hnlzw.net/page.php?xuh=38011,纪律处分(市县干部),三亚市道路运输管理处稽查三队原副大队长陈夫被开除公职,2014-11-18 16:18,海南廉政网,"日前，三亚市道路运输管理处稽查三队原副大队长陈夫因受贿被开除公职。 ,经查，2009年中旬至2013年4月，陈夫在负责打击非法营运稽查工作中，利用职务上的便利，为他人谋取利益，多次收受他人贿赂共计人民币132950元。三亚市城郊人民法院以受贿罪，判处其有期徒刑五年。 ,依据《中华人民共和国行政监察法》和《事业单位工作人员处分暂行规定》等相关规定，市监察局决定，给予陈夫开除公职处分。（三亚市纪委）"
http://www.hnlzw.net/page.php?xuh=38029,纪律处分(市县干部),海口市地方公路管理站原站长张裕勇被开除党籍和公职 ,2014-11-20 10:52,海南廉政网,"日前，海口市纪委对海口市地方公路管理站原站长张裕勇严重违纪违法问题进行立案审查。 ,经查，2007至2014年，张裕勇在担任海口市道路交通运输管理处稽查科副科长、海口市地方公路管理站站长期间，利用职务上的便利，在多项乡村道路养护、农村公路工程建设和协调违规车辆减免处罚过程中，为他人谋取利益，多次索取和非法收受他人贿赂。其行为已构成严重违纪违法。 ,依据《中国共产党纪律处分条例》、《事业单位工作人员处分暂行规定》有关规定，经海口市纪委常委会、市监察局局长办公会研究决定，给予张裕勇开除党籍、开除公职处分；将其涉嫌犯罪问题及线索移送司法机关依法处理。 （海口市纪委）"
http://www.hnlzw.net/page.php?xuh=38032,纪律处分(市县干部),海南职工秀英子弟学校原校长张建平被开除党籍和公职,2014-11-20 11:25,海南廉政网,"日前，海南职工秀英子弟学校原校长张建平因受贿被开除党籍和公职。 ,经查，2004至2013年，张建平在担任海口市第三十三小学、海南职工秀英子弟学校校长期间，利用职务上的便利，在订购学生校服和教学材料、办理教师调动和学生入学事宜过程中，先后多次收受他人贿赂共计人民币5.08万元。海口市琼山区人民法院以受贿罪判处张建平有期徒刑三年，缓刑四年。 ,依据《中国共产党纪律处分条例》、《事业单位工作人员处分暂行规定》有关规定，经海口市纪委常委会、市监察局局长办公会研究决定，给予张建平开除党籍、公职处分。 （海口市纪委）"
http://www.hnlzw.net/page.php?xuh=38035,纪律处分(市县干部),五指山市扶贫办原副主任王世彪因工作失职被处分,2014-11-20 11:36,海南廉政网,"日前，五指山市纪委监察局对市扶贫办原副主任王世彪违规违纪问题进行立案审查。 ,经查，2011年至2013年，王世彪在负责全市南片区扶贫化肥验收发放工作过程中，只对验收发放化肥的数量进行点验，未按要求对其品牌和质量进行验收，造成不合格化肥流入该市，其行为构成了失职错误。 ,依据《中国共产党纪律处分条例》、《行政机关公务员处分条例》等相关规定，五指山市纪委监察局决定，给予王世彪党内严重警告、行政记大过处分。 （五指山市纪委）"
http://www.hnlzw.net/page.php?xuh=38036,纪律处分(市县干部),五指山市扶贫办原副主任林明伟因工作失职被处分,2014-11-20 11:49,海南廉政网,"日前，五指山市纪委监察局对市扶贫办原副主任林明伟违规违纪问题进行立案审查。 ,经查，2011年至2013年，林明伟在负责全市北片区扶贫化肥验收发放工作过程中，只对验收发放化肥的数量进行点验，未按要求对其品牌和质量进行验收，造成不合格化肥流入该市，其行为构成了失职错误。 ,依据《中国共产党纪律处分条例》、《行政机关公务员处分条例》等相关规定，五指山市纪委监察局决定，给予林明伟党内严重警告、行政记大过处分。（五指山市纪委）"
http://www.hnlzw.net/page.php?xuh=37739,纪律处分(市县干部),陵水县三才镇花石村党总支部书记郑亚强被撤销党内职务,2014-10-25 10:57,海南廉政网,"日前，陵水县纪委对三才镇花石村党总支部书记郑亚强违纪问题进行立案调查。 ,经查，2012年郑亚强以申请危房改造指标需要经费为由，收受5户村民茶水费共计10000元。案发后，郑亚强主动上缴违纪款。 ,郑亚强的行为已构成违纪。依据《中国共产党纪律处分条例》等有关规定，经陵水县纪委常委会讨论决定，给予郑亚强撤销党内职务处分。（陵水县纪委）"
http://www.hnlzw.net/page.php?xuh=37833,纪律处分(市县干部),"三亚市道路运输管理处打击非法营运机动中队,原中队长曾令平被开除公职",2014-11-05 16:35,海南廉政网,"日前，三亚市纪委监察局对市道路运输管理处稽查一大队打击非法营运机动中队原中队长曾令平严重违纪问题进行立案审查。 ,经查，2012年8月至2013年4月，曾令平在负责打击非法营运车辆稽查和督查执法人员执勤工作中，多次为非法营运车辆提供保护，收受好处费共计人民币147000元。三亚市城郊人民法院依法判决曾令平犯受贿罪，判处有期徒刑五年；犯滥用职权罪，判处有期徒刑一年；数罪并罚，决定执行有期徒刑五年六个月。 ,依据《中华人民共和国行政监察法》和《事业单位工作人员处分暂行规定》等有关规定，三亚市纪委监察局决定，给予曾令平开除公职处分。（三亚市纪委） "
http://www.hnlzw.net/page.php?xuh=37854,纪律处分(市县干部),三亚市交通局运管处原副处长周良被开除党籍和公职,2014-11-07 11:36,海南廉政网,"日前，三亚市纪委监察局对三亚市交通局运管处原副处长周良严重违纪问题进行立案审查。 ,经查， 2010年至2012年10月，周良在担任三亚市交通局运管处副处长期间，多次利用职务上的便利，为他人谋取利益，并收受他人财物共计人民币56000元。三亚市城郊人民法院判决周良犯受贿罪，判处有期徒刑二年，缓刑三年。 ,根据《中国共产党纪律处分条例》和《行政机关公务员处分条例》等有关规定，三亚市纪委监察局决定，给予周良开除党籍、公职处分。 （三亚市纪委）"
http://www.hnlzw.net/page.php?xuh=37890,纪律处分(市县干部),澄迈县教科局副局长洪善忠、综治办主任李景东被给予党政纪律处分,2014-11-10 18:04,海南廉政网,"日前，澄迈县纪委监察局对县教科局副局长洪善忠、综治办主任李景东违纪问题进行立案审查。 ,经查，2014年4月10日，澄迈县老城欣才学校春游车队一辆大巴车在文昌市宝芳乡高临村路口处发生较大道路交通事故。澄迈县教育局分管全县教育系统安全监管工作的副局长洪善忠对事故的发生负领导责任，具体负责全县教育系统安全监管工作的综治办主任李景东对事故的发生负有监管不力的责任。 ,依据《中国共产党纪律处分条例》、《行政机关公务员处分条例》、《事业单位工作人员处分暂行规定》有关规定，经澄迈县纪委常委会、监察局局长办公会议讨论，决定给予洪善忠党内严重警告、行政记大过处分；给予李景东行政记大过处分，并建议县教科局免去李景东综治办主任职务。（澄迈县纪委）"
http://www.hnlzw.net/page.php?xuh=37985,纪律处分(市县干部),儋州市峨蔓镇政府计生办负责人陈仕才被开除党籍,2014-11-17 18:18,海南廉政网,"日前，儋州市纪委监察局对儋州市峨蔓镇政府计生办负责人陈仕才严重违纪问题进行立案审查。 ,经查，陈仕才在担任峨蔓镇政府计生办负责人期间，没有正确履行职责，在办理施行中期以上中止妊娠手术审批中没有按照市计生委的有关规定进行审核，致使峨蔓镇14名村民被他人冒名顶替进行中期以上终止妊娠手术，其行为已构成工作失职错误。 ,依据《中国共产党纪律处分条例》有关规定，儋州市纪委监察局决定，给予陈仕才开除党籍处分；同时，责令峨蔓镇政府依据《儋州市村级计生员管理暂行办法》的规定对其进行处理。（儋州市纪委）"
