url,section,title,date,source,text
http://www.hebcdi.gov.cn/2015-11/23/content_5950886.htm,执纪审查,"遵化市委副书记兼清东陵保护区党工委副书记、,管委会主任苏广钧接受组织调查",2015-11-23 15:03:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-11/24/content_5949955.htm,执纪审查,安徽省池州市委常委张权发接受组织调查,2015-11-24 10:02:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/07/content_5958141.htm,纪律处分,"兴隆县人大常委会原党组副书记、,人大副主任李振存被开除党籍、撤销职务",2015-12-07 10:03:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/07/content_5958397.htm,纪律处分,"丰宁满族自治县检察院原检察长白洪昌,受到留党察看（一年）处分",2015-12-07 10:04:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/08/content_5958096.htm,纪律处分,安徽省政府发展研究中心原党组书记吴克明等被双开,2015-12-08 09:33:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/08/content_5958591.htm,纪律处分,中南大学原党委常委、副校长胡铁辉被“双开”,2015-12-08 09:34:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/10/content_5958261.htm,纪律处分,湖北新闻出版广电局原党组成员陈连生等被开除党籍,2015-12-10 09:42:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/11/content_5958617.htm,纪律处分,"环境保护部科技标准司原司长熊跃辉被""双开""",2015-12-11 10:22:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/12/content_5958548.htm,纪律处分,"福建省经信委原党组副书记、副主任卢增荣被""双开""",2015-12-12 09:35:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/14/content_5958173.htm,纪律处分,邢台市原副市长李全保严重违纪被开除党籍、行政开除,2015-12-14 15:39:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/15/content_5958457.htm,纪律处分,江西省九江市人大常委会原副主任王利被开除党籍,2015-12-15 09:50:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/16/content_5958282.htm,纪律处分,辽宁省国土资源厅原巡视员张儒普被开除党籍,2015-12-16 10:01:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/16/content_5958350.htm,纪律处分,巨鹿县委原书记王志伟严重违纪被开除党籍和公职,2015-12-16 14:25:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-11/30/content_5949799.htm,执纪审查,"承德市公安局党委委员、政治部主任刘振旺（副处级）,被移送司法机关",2015-11-30 09:48:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-11/30/content_5950134.htm,执纪审查,"承德市宽城县县委常委、常务副县长刘术宝（副处级）,被移送司法机关",2015-11-30 09:49:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/02/content_5950894.htm,执纪审查,安徽省委巡视组原副组长方克友接受组织调查,2015-12-02 09:48:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/02/content_5950580.htm,执纪审查,湖南日报社党组书记、社长覃晓光接受组织调查,2015-12-02 09:49:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/03/content_5949752.htm,执纪审查,江苏省常州市人大常委会原副主任沈瑞卿被调查,2015-12-03 10:02:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/03/content_5953151.htm,执纪审查,唐山市人大常委会原副主任侯志宇接受组织调查,2015-12-03 14:52:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/03/content_5949890.htm,执纪审查,张家口市尚义县副县长邢登顺接受调查,2015-12-03 18:00:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/08/content_5950919.htm,执纪审查,四川省广安市委常委蒋英胜接受组织调查,2015-12-08 09:35:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/08/content_5950089.htm,执纪审查,甘肃省嘉峪关市政协原副主席魏万林接受组织调查,2015-12-08 09:36:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/08/content_5950018.htm,执纪审查,"黑龙江省人大常委会党组书记、副主任盖如垠,涉嫌严重违纪接受组织调查",2015-12-08 09:37:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/08/content_5950823.htm,执纪审查,广州市人大城建环资工委主任李廷贵接受组织调查,2015-12-08 09:37:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/09/content_5949805.htm,执纪审查,清远职业技术学院党委书记苏浩志接受组织调查,2015-12-09 10:15:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/11/content_5950649.htm,执纪审查,天津市东丽区人民政府副区长张洪宝等2人被调查,2015-12-11 10:22:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/17/content_5950930.htm,执纪审查,酒泉钢铁(集团)有限责任公司副总经理王铁成被调查,2015-12-17 10:30:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/29/content_5958329.htm,纪律处分,宁夏回族自治区政府原党组成员、副主席白雪山严重违纪被开除党籍和公职,2015-12-29 09:51:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/29/content_5958642.htm,纪律处分,"省公安厅交通管理局原副局长、,高速公路交通警察总队原政委刘军臣,严重违纪被开除党籍、行政开除",2015-12-29 14:39:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/30/content_5958294.htm,纪律处分,安徽黄山市委原常委、原副市长张文明等2人被双开,2015-12-30 10:33:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/05/content_5958262.htm,纪律处分,省政协财经委原副主任周杰被开除党籍和公职,2016-01-05 09:53:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-01/06/content_5958053.htm,纪律处分,"国家宗教事务局原党组成员、副局长,张乐斌严重违纪被开除党籍和公职",2016-01-06 10:45:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/06/content_5958043.htm,纪律处分,黄河农村商业银行原副行长贺立仁被开除党籍,2016-01-06 10:45:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/06/content_5958631.htm,纪律处分,北京市委原副书记吕锡文严重违纪被开除党籍和公职,2016-01-06 10:46:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/07/content_5958304.htm,纪律处分,江西国防科工办原党组成员廖晓凌等2人被开除党籍,2016-01-07 10:37:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/07/content_5958544.htm,纪律处分,"省交通厅原副厅长、党组成员潘晓东,严重违纪被开除党籍",2016-01-07 14:45:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-01/07/content_5958371.htm,纪律处分,"石家庄经济学院原党委书记郝东恒,严重违纪被开除党籍和公职",2016-01-07 14:45:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-01/07/content_5958146.htm,纪律处分,"省环保厅原副厅长、党组成员李葆,严重违纪被开除党籍",2016-01-07 14:46:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2015-12/29/content_5949855.htm,执纪审查,广西有色金属集团有限公司原副总经理李赋屏被调查,2015-12-29 09:50:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2015-12/30/content_5950263.htm,执纪审查,安徽省六安市委督查组原副组长陈新民接受组织调查,2015-12-30 10:35:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/05/content_5950509.htm,执纪审查,贵州产投集团有限责任公司副总经理张景刚被调查,2016-01-05 09:48:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/05/content_5950699.htm,执纪审查,湖北省恩施州人民政府副州长张宇等2人被调查,2016-01-05 09:49:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/12/content_5949778.htm,执纪审查,贵州七冶建设有限责任公司总工程师张泽进被调查,2016-01-12 10:05:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/12/content_5949865.htm,执纪审查,天津市市委委员、津南区区委书记吕福春被调查,2016-01-12 10:06:00,中央纪委监察部网站,
